raw_name,ipeds_name,canonical_event_key,notes
University of Minnesota,University of Minnesota-Twin Cities,20171025_Minneapolis_Demonstration_WhiteSupremacy(Against),
University of Minnesota,University of Minnesota-Twin Cities,20171026_Minneapolis_Disruption_UniversityGovernance,
University of Minnesota,University of Minnesota-Twin Cities,20180101_Minneapolis_InfoDistribution_AntiRacism,
University of Minnesota,University of Minnesota-Twin Cities,20180412_Minneapolis_Rally_PoliceViolence,
University of Minnesota,University of Minnesota-Twin Cities,20180501_Minneapolis_March_Labour,
University of Minnesota,University of Minnesota-Twin Cities,20180227_Virtual_Petition_FaithBasedDiscrimination,
University of Minnesota,University of Minnesota-Twin Cities,20140417_Minneapolis_Rally_DomesticForeignPolicy,
University of Minnesota,University of Minnesota-Twin Cities,20140417_Minneapolis_Rally_DomesticForeignPolicy_2,
University of Minnesota,University of Minnesota-Twin Cities,20140809_Minneapolis_Rally_PoliticalCorruption,
University of Minnesota,University of Minnesota-Twin Cities,20141102_Minneapolis_Rally_IndigenousIssues,
University of Minnesota,University of Minnesota-Twin Cities,20141211_IowaCity_SymbolicDisplay_PoliceViolence,
University of Minnesota,University of Minnesota-Twin Cities,20141125_Minneapolis_March_PoliceViolence,
University of Minnesota,University of Minnesota-Twin Cities,20141207_Minneapolis_SymbolicDisplay_PoliceViolence,
University of Minnesota,University of Minnesota-Twin Cities,20141210_Minneapolis_SymbolicDisplay_AntiRacism,
University of Minnesota,University of Minnesota-Twin Cities,20150415_Minneapolis_Rally_LabourAndWork,
University of Minnesota,University of Minnesota-Twin Cities,20150209_Minneapolis_SitIn_UniversityGovernance,
University of Minnesota,University of Minnesota-Twin Cities,20150226_Minneapolis_Rally_LabourAndWork,
University of Toronto,University of Toronto,20161102_Toronto_March_Tuition,
University of Toronto,University of Toronto,20170130_Toronto_Vigil_HateCrimes,
University of Toronto,University of Toronto,20170311_Toronto_March_Feminism,
University of Toronto,University of Toronto,20121116_Toronto_Blockade_HateSpeech,
University of Toronto,University of Toronto,20150302_Mississauga_Picketing_LabourAndWork,
University of Toronto,University of Toronto,20160305_Toronto_March_Feminism,
University of Toronto,University of Toronto,20160315_Toronto_Rally_AntiRacism,
University of Toronto,University of Toronto,20150901_Sydney_Petition_OtherIssue,
University of Toronto,University of Toronto,20150914_Toronto_March_SexualAssault,
University of Toronto,University of Toronto,20151029_Toronto_March_UniversityGovernance,
University of Toronto,University of Toronto,20151204_Toronto_Rally_AbortionAccess-For,
University of Toronto,University of Toronto,20151204_Toronto_Rally_AbortionAccess-Against,
University of Toronto,University of Toronto,20160112_Toronto_Disruption_Pro-Israel,
University of Toronto,University of Toronto,20160420_Toronto_Rally_UniversityGovernance,
University of Toronto,University of Toronto,20160505_Toronto_Rally_Labor,
University of Toronto,University of Toronto,20160511_Toronto_Rally_Labor,
University of Toronto,University of Toronto,20160609_Toronto_HungerStrike_Labor,
University of Toronto,University of Toronto,20160225_Toronto_Rally_Labor,
University of Toronto,University of Toronto,20160301_Toronto_Petition_Labor,
University of Toronto,University of Toronto,20160623_Toronto_Occupation_UniversityGovernance,
University of Toronto,University of Toronto,20151123_Virtual_Petition_OtherIssue,
University of Toronto,University of Toronto,20170317_Hamilton_Disruption_TransgenderIssues,
University of Toronto,University of Toronto,20160919_Virtual_OtherForm_OtherIssue,
University of Toronto,University of Toronto,20161012_Virtual_Petition_OtherIssue,
University of Toronto,University of Toronto,20170209_Scarborough_Strike_Labour,
University of Toronto,University of Toronto,20161005_Toronto_Rally_Transgender(For),
University of Toronto,University of Toronto,20161011_Toronto_Disruption_HateSpeech,
University of Toronto,University of Toronto,20161011_Toronto_Occupation_Anti-racism,
University of Toronto,University of Toronto,20161011_Toronto_Demonstration_WhiteSupremacy(Against),
University of Toronto,University of Toronto,20161011_Toronto_Boycott_Anti-racism,
University of Toronto,University of Toronto,20161011_Toronto_Petition_OtherIssue,
University of Toronto,University of Toronto,20160901_Toronto_Petition_OtherIssue,
University of Toronto,University of Toronto,20160901_Toronto_Petition_OtherIssue_Provincial,
University of Toronto,University of Toronto,20161027_Toronto_Rally_FreeSpeech,
University of Toronto,University of Toronto,20161119_Toronto_Boycott_TransgenderIssues,
University of Toronto,University of Toronto,20161122_Toronto_March_IndigenousIssues,
University of Toronto,University of Toronto,20170130_Toronto_Vigil_HateCrimes,
University of Toronto,University of Toronto,20170204_Toronto_Disruption_FarRight,
University of Toronto,University of Toronto,20170311_Toronto_March_Feminism,
University of Toronto,University of Toronto,20170419_Toronto_Disruption_Labor,
University of Toronto,University of Toronto,20170429_Toronto_Disruption_Labor,
University of Toronto,University of Toronto,20170501_Toronto_Petition_Labor,
University of Toronto,University of Toronto,20170530_Toronto_Rally_Labor,
University of Toronto,University of Toronto,20170901_Toronto_Petition_Fees,
University of Toronto,University of Toronto,20170912_Toronto_Rally_Abortion(Against),
University of Toronto,University of Toronto,20170912_Toronto_Rally_AbortionAccess,
University of Toronto,University of Toronto,20170925_Toronto_Demonstration_Labor,
University of Toronto,University of Toronto,20171004_Toronto_Disruption_Inequality,
University of Toronto,University of Toronto,20171026_Toronto_Disruption_Domestic,
University of Toronto,University of Toronto,20180119_Toronto_Rally_Labor,
University of Toronto,University of Toronto,20180207_Toronto_Rally_Labor,
University of Toronto,University of Toronto,20180627_Toronto_Rally_Universitygovernance,
University of Toronto,University of Toronto,20180121_Scarborough_Petition_UniversityGovernance,
University of Toronto,University of Toronto,20121116_Toronto_Blockade_HateSpeech,
University of Toronto,University of Toronto,20121116_Toronto_Strike_Labor,
University of Toronto,University of Toronto,20121115_Toronto_Strike_Labor,
University of Toronto,University of Toronto,20130201_Toronto_Petition_Tuition,
University of Toronto,University of Toronto,20130208_Toronto_March_Environmental,
University of Toronto,University of Toronto,20130307_Toronto_Disruption_Feminism,
University of Toronto,University of Toronto,20130301_Toronto_Petition_UniversityGovernance,
University of Toronto,University of Toronto,20130430_Toronto_OtherForm_UniversityGovernance,
University of Toronto,University of Toronto,20131024_NorthVancouver_Petition_OtherIssue,
University of Toronto,University of Toronto,20130908_Toronto-UofT_Petition_OtherIssue,
University of Toronto,University of Toronto,20130916_Toronto_March_PublicFundingForHigherEd,
University of Toronto,University of Toronto,20130927_Toronto_Rally_LGB+For,
University of Toronto,University of Toronto,20130908_Toronto-York_Petition_OtherIssue,
University of Toronto,University of Toronto,20140227_Toronto_Rally_UniversityGovernance,
University of Toronto,University of Toronto,20140501_Toronto_OtherForm_UniversityGovernance,
University of Toronto,University of Toronto,20131123_Ottawa_Rally_OtherIssue,
University of Toronto,University of Toronto,20140910_Mississauga_March_PoliceViolence,
University of Toronto,University of Toronto,20150227_Mississauga_Strike_LabourAndWork,
University of Toronto,University of Toronto,20150302_Mississauga_Picketing_LabourAndWork,
University of California Los Angeles,University of California-Los Angeles,20161116_LosAngeles_Walkout_CampusClimate,
University of California Los Angeles,University of California-Los Angeles,20151008_LosAngeles_March_Anti-racism,
University of California Los Angeles,University of California-Los Angeles,20151112_LosAngeles-UCLA_Rally_Anti-racism,
University of California Los Angeles,University of California-Los Angeles,20160120_LosAngeles_Rally_Immigration(For),
University of California Los Angeles,University of California-Los Angeles,20160413_LosAngeles_Demonstration_Immigration(For),
University of California Los Angeles,University of California-Los Angeles,20160413_LosAngeles_March_Tuition,
University of California Los Angeles,University of California-Los Angeles,20161109_Irvine_Trump(Against),
University of California Los Angeles,University of California-Los Angeles,20160302_LosAngeles_March_SexualAssault,
University of California Los Angeles,University of California-Los Angeles,20151002_LosAngeles-UCLA_March_Environmental,
University of California Los Angeles,University of California-Los Angeles,20160422_LosAngeles_March_AnimalRights,
University of California Los Angeles,University of California-Los Angeles,20160111_LosAngeles_SymbolicDisplay_AbortionAccess,
University of California Los Angeles,University of California-Los Angeles,20160824_LosAngeles_Labor,
University of California Los Angeles,University of California-Los Angeles,20160916_LosAngeles_March_Labor,
University of California Los Angeles,University of California-Los Angeles,20161006_LosAngeles_Labor,
University of California Los Angeles,University of California-Los Angeles,20161101_LosAngeles_Strike_Labor,
University of California Los Angeles,University of California-Los Angeles,20161108_LosAngeles_Rally_IndigenousIssues,
University of California Los Angeles,University of California-Los Angeles,20161110_LosAngeles_March_Trump(Against),
University of California Los Angeles,University of California-Los Angeles,20161116_LosAngeles_Walkout_CampusClimate,
University of California Los Angeles,University of California-Los Angeles,20161116_LosAngeles_Strike_Labor,
University of California Los Angeles,University of California-Los Angeles,20161116_LosAngeles_Walkout_Trump(Against),
University of California Los Angeles,University of California-Los Angeles,20170106_LosAngeles_Strike_Labor,
University of California Los Angeles,University of California-Los Angeles,20170110_LosAngeles_March_Labor,
University of California Los Angeles,University of California-Los Angeles,20170109_LosAngeles_Disruption_SexualAssualt,
University of California Los Angeles,University of California-Los Angeles,20170118_LosAngeles_March_Anti-Racism,
University of California Los Angeles,University of California-Los Angeles,20170120_LosAngeles_March_Trump(Against),
University of California Los Angeles,University of California-Los Angeles,20170124_LosAngeles_IndigenousIssues,
University of California Los Angeles,University of California-Los Angeles,20170127_LosAngeles_Sit-in_Labor,
University of California Los Angeles,University of California-Los Angeles,20170202_LosAngeles_March_Trump(Against),
University of California Los Angeles,University of California-Los Angeles,20170415_LosAngeles_InformationDistribution_SexualAssault,
University of California Los Angeles,University of California-Los Angeles,20170429_LosAngeles_Disruption_Trump(Against),
University of California Los Angeles,University of California-Los Angeles,20170501_LosAngeles_March_UniversityGovernance,
University of California Los Angeles,University of California-Los Angeles,20170502_LosAngeles_March_RacializedSymbols,
University of California Los Angeles,University of California-Los Angeles,20170526_LosAngeles_March_UniversityGovernance,
University of California Los Angeles,University of California-Los Angeles,20160824_Berkeley_Rally_Labor,
University of California Los Angeles,University of California-Los Angeles,20180507_Berkeley_Strike_Labor,
University of California Los Angeles,University of California-Los Angeles,20170728_LosAngeles_LabourAndWork,
University of California Los Angeles,University of California-Los Angeles,20170923_LosAngeles_Rally_LabourAndWork,
University of California Los Angeles,University of California-Los Angeles,20171017_LosAngeles_Blockade_HateSpeech,
University of California Los Angeles,University of California-Los Angeles,20171025_LosAngeles_March_LabourAndWork,
University of California Los Angeles,University of California-Los Angeles,20171113_LosAngeles_March_FarRightAgainst,
University of California Los Angeles,University of California-Los Angeles,20180125_LosAngeles_Rally_LabourAndWork,
University of California Los Angeles,University of California-Los Angeles,20180131_LosAngeles_ProPalestine,
University of California Los Angeles,University of California-Los Angeles,20180201_LosAngeles_Rally_LabourAndWork,
University of California Los Angeles,University of California-Los Angeles,20180208_LosAngeles_SymbolicDisplay_OtherIssue,
University of California Los Angeles,University of California-Los Angeles,20180301_LosAngeles_March_GunControl,
University of California Los Angeles,University of California-Los Angeles,20180404_LosAngeles_Rally_LabourAndWork,
University of California Los Angeles,University of California-Los Angeles,20180427_LosAngeles_Rally_AnimalRights,
University of California Los Angeles,University of California-Los Angeles,20180507_LosAngeles_Strike_LabourAndWork,
University of California Los Angeles,University of California-Los Angeles,20180517_LosAngeles_Disruption_ProPalestine,
University of California Los Angeles,University of California-Los Angeles,20180301_LosAngeles_Demonstration_Tuition,
University of California Los Angeles,University of California-Los Angeles,20180501_LosAngeles_OtherForm_FreeSpeech,
University of California Los Angeles,University of California-Los Angeles,20140508_LosAngeles_SymbolicDisplay_AntiWar,
University of California Los Angeles,University of California-Los Angeles,20140130_LosAngeles_SymbolicDisplay_OtherIssue,
University of California Los Angeles,University of California-Los Angeles,20131010_LosAngeles_Rally_UniversityGovernance,
University of California Los Angeles,University of California-Los Angeles,20131016_LosAngeles_Rally_AffirmativeActionFor,
University of California Los Angeles,University of California-Los Angeles,20131003_LosAngeles_March_LabourAndWork,
University of California Los Angeles,University of California-Los Angeles,20131025_LosAngeles_Demonstration_AffirmativeActionAgainst,
University of California Los Angeles,University of California-Los Angeles,20131023_LosAngeles_March_TuitionFeesFinancialAid,
